Tournament,Date,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,y,year,rank_diff,pts_diff,odd_diff,h2h_advantage,last_winner,surface_winrate_adv
French Open,2025-06-07,Outdoor,Clay,The Final,3,Gauff C.,Sabalenka A.,Gauff C.,2,1,2,10683,1.44,2.88,6-7 6-2 6-4,1,2025,-1,-10681,1.44,0,0.0,-0.056695869837296575
Queen's Club Championships,2025-06-09,Outdoor,Grass,1st Round,3,Vekic D.,Zakharova A.,Zakharova A.,21,111,2166,663,1.15,5.5,3-6 3-6 ,0,2025,90,1503,4.35,0,,0.0
Queen's Club Championships,2025-06-09,Outdoor,Grass,1st Round,3,Kvitova P.,Haddad Maia B.,Haddad Maia B.,574,22,76,2091,2.1,1.73,6-2 4-6 4-6,0,2025,-552,-2015,-0.3700000000000001,0,1.0,0.045454545454545414
Queen's Club Championships,2025-06-09,Outdoor,Grass,1st Round,3,Anisimova A.,Burrage J.,Anisimova A.,15,162,2804,448,1.12,6.5,4-6 6-3 6-4,1,2025,147,2356,5.38,0,,0.11538461538461542
Queen's Club Championships,2025-06-09,Outdoor,Grass,1st Round,3,Maria T.,Fernandez L.A.,Maria T.,86,30,764,1615,2.8,1.44,7-6 6-2 ,1,2025,-56,-851,-1.3599999999999999,1,1.0,-0.11764705882352944
Rosmalen Grass Court Championships,2025-06-09,Outdoor,Grass,1st Round,3,Blinkova A.,Siniakova K.,Blinkova A.,70,73,907,890,2.4,1.57,6-3 6-1 ,1,2025,3,17,-0.8299999999999998,0,,-0.12753036437246967
Rosmalen Grass Court Championships,2025-06-09,Outdoor,Grass,1st Round,3,Sun L.,Vrancken Peeters A.,Sun L.,43,493,1183,102,1.1,7.0,6-1 6-3 ,1,2025,450,1081,5.9,0,,0.0
Rosmalen Grass Court Championships,2025-06-09,Outdoor,Grass,1st Round,3,Tomova V.,Mertens E.,Mertens E.,76,25,877,1746,5.0,1.17,4-6 0-6 ,0,2025,-51,-869,-3.83,-1,0.0,-0.03618421052631576
Rosmalen Grass Court Championships,2025-06-09,Outdoor,Grass,1st Round,3,Kudermetova V.,Kudermetova P.,Kudermetova V.,39,62,1307,998,1.22,4.0,6-3 6-3 ,1,2025,23,309,2.7800000000000002,1,1.0,0.22666666666666674
Rosmalen Grass Court Championships,2025-06-09,Outdoor,Grass,1st Round,3,Hartono A.,Cocciaretto E.,Cocciaretto E.,177,123,393,598,4.75,1.2,6-7 5-7 ,0,2025,-54,-205,-3.55,0,,-0.09999999999999998
Rosmalen Grass Court Championships,2025-06-09,Outdoor,Grass,1st Round,3,Sevastova A.,Yuan Y.,Yuan Y.,399,84,138,786,1.67,2.2,3-6 3-6 ,0,2025,-315,-648,0.5300000000000002,0,,0.5416666666666666
Queen's Club Championships,2025-06-09,Outdoor,Grass,1st Round,3,Kartal S.,Kasatkina D.,Kartal S.,50,16,1090,2801,2.9,1.36,6-1 3-6 6-3,1,2025,-34,-1711,-1.5399999999999998,0,,-0.446969696969697
Queen's Club Championships,2025-06-10,Outdoor,Grass,1st Round,3,Bucsa C.,Raducanu E.,Raducanu E.,112,37,660,1389,4.0,1.25,1-6 2-6 ,0,2025,-75,-729,-2.75,1,1.0,-0.4375
Queen's Club Championships,2025-06-10,Outdoor,Grass,1st Round,3,Kessler M.,Jones F.,Kessler M.,42,117,1232,611,1.62,2.3,6-2 6-4 ,1,2025,75,621,0.6799999999999997,0,,-0.3333333333333333
Queen's Club Championships,2025-06-10,Outdoor,Grass,1st Round,3,Inglis M.,Muchova K.,Muchova K.,152,14,484,2929,3.75,1.29,6-7 6-3 4-6,0,2025,-138,-2445,-2.46,0,,-0.45454545454545453
Queen's Club Championships,2025-06-10,Outdoor,Grass,1st Round,3,Boulter K.,Tomljanovic A.,Boulter K.,34,64,1516,964,1.53,2.5,7-6 1-6 6-4,1,2025,30,552,0.97,-1,0.0,0.04040404040404044
Queen's Club Championships,2025-06-10,Outdoor,Grass,1st Round,3,Putintseva Y.,Watson H.,Watson H.,27,164,1675,447,1.5,2.5,4-6 3-6 ,0,2025,137,1228,1.0,-1,0.0,0.20833333333333331
Rosmalen Grass Court Championships,2025-06-10,Outdoor,Grass,1st Round,3,Bolkvadze M.,Alexandrova E.,Alexandrova E.,189,19,369,2378,8.0,1.08,3-6 4-6 ,0,2025,-170,-2009,-6.92,0,,0.0
Rosmalen Grass Court Championships,2025-06-10,Outdoor,Grass,1st Round,3,Minnen G.,Collins D.,Minnen G.,66,55,927,1061,2.5,1.53,4-6 6-1 6-2,1,2025,-11,-134,-0.97,-1,0.0,-0.15555555555555556
Queen's Club Championships,2025-06-10,Outdoor,Grass,1st Round,3,Frech M.,Shnaider D.,Shnaider D.,24,12,1815,3168,3.2,1.36,4-6 1-6 ,0,2025,-12,-1353,-1.84,-1,0.0,-0.27380952380952384
Rosmalen Grass Court Championships,2025-06-10,Outdoor,Grass,1st Round,3,Andreescu B.,Garland J.,Andreescu B.,118,147,610,502,1.5,2.63,6-1 6-3 ,1,2025,29,108,1.13,0,,0.0
Rosmalen Grass Court Championships,2025-06-10,Outdoor,Grass,1st Round,3,Linette M.,Pera B.,Pera B.,31,79,1581,856,1.57,2.4,2-6 7-6 5-7,0,2025,48,725,0.8299999999999998,0,,0.2272727272727273
Rosmalen Grass Court Championships,2025-06-10,Outdoor,Grass,1st Round,3,Birrell K.,Wang Xin.,Birrell K.,69,48,911,1145,2.0,1.75,7-5 6-7 6-1,1,2025,-21,-234,-0.25,0,,0.21538461538461534
Rosmalen Grass Court Championships,2025-06-10,Outdoor,Grass,1st Round,3,Wickmayer Y.,Lamens S.,Lamens S.,955,72,21,898,2.1,1.73,3-6 6-0 3-6,0,2025,-883,-877,-0.3700000000000001,0,,0.0
Rosmalen Grass Court Championships,2025-06-10,Outdoor,Grass,1st Round,3,Potapova A.,Li A.,Li A.,40,53,1299,1069,1.4,3.0,5-7 2-6 ,0,2025,13,230,1.6,1,1.0,0.18823529411764706
Queen's Club Championships,2025-06-10,Outdoor,Grass,1st Round,3,Sramkova R.,Krejcikova B.,Sramkova R.,41,17,1288,2724,2.6,1.5,6-4 6-3 ,1,2025,-24,-1436,-1.1,0,,-0.75
Queen's Club Championships,2025-06-11,Outdoor,Grass,2nd Round,3,Zakharova A.,Keys M.,Keys M.,111,8,663,4484,8.5,1.05,3-6 2-6 ,0,2025,-103,-3821,-7.45,0,,0.17391304347826086
Queen's Club Championships,2025-06-11,Outdoor,Grass,2nd Round,3,Muchova K.,Maria T.,Maria T.,14,86,2929,764,1.45,2.63,7-6 5-7 1-6,0,2025,72,2165,1.18,0,,0.0
Queen's Club Championships,2025-06-11,Outdoor,Grass,2nd Round,3,Anisimova A.,Kartal S.,Anisimova A.,15,50,2804,1090,1.5,2.5,6-1 6-3 ,1,2025,35,1714,1.0,0,,0.3095238095238096
Rosmalen Grass Court Championships,2025-06-11,Outdoor,Grass,2nd Round,3,Minnen G.,Kudermetova V.,Kudermetova V.,66,39,927,1307,2.38,1.6,4-6 1-6 ,0,2025,-27,-380,-0.7799999999999998,0,,-0.13942307692307687
Rosmalen Grass Court Championships,2025-06-11,Outdoor,Grass,2nd Round,3,Alexandrova E.,Blinkova A.,Alexandrova E.,19,70,2378,907,1.29,3.5,6-0 7-5 ,1,2025,51,1471,2.21,0,,0.20757575757575752
Rosmalen Grass Court Championships,2025-06-11,Outdoor,Grass,2nd Round,3,Pera B.,Cocciaretto E.,Cocciaretto E.,79,123,856,598,1.57,2.4,1-6 6-7 ,0,2025,44,258,0.8299999999999998,1,1.0,-0.30303030303030304
Rosmalen Grass Court Championships,2025-06-11,Outdoor,Grass,1st Round,3,Koevermans A.,Sakkari M.,Sakkari M.,190,85,368,766,7.5,1.07,3-6 4-6 ,0,2025,-105,-398,-6.43,0,,0.0
Rosmalen Grass Court Championships,2025-06-11,Outdoor,Grass,1st Round,3,Ruse E.G.,Van den Broek I.L.,Ruse E.G.,80,704,848,46,1.05,10.0,6-2 6-1 ,1,2025,624,802,8.95,0,,0.0
Queen's Club Championships,2025-06-11,Outdoor,Grass,2nd Round,3,Navarro E.,Haddad Maia B.,Navarro E.,10,22,3649,2091,1.75,2.1,1-6 7-6 6-3,1,2025,12,1558,0.3500000000000001,-2,0.0,-0.12374581939799323
Rosmalen Grass Court Championships,2025-06-11,Outdoor,Grass,1st Round,3,Branstine C.,Samsonova L.,Branstine C.,231,18,316,2390,7.0,1.1,6-4 5-7 6-1,1,2025,-213,-2074,-5.9,0,,0.0
Rosmalen Grass Court Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Mertens E.,Sakkari M.,Mertens E.,25,85,1746,766,1.62,2.3,6-3 6-0 ,1,2025,60,980,0.6799999999999997,-2,0.0,-0.07692307692307687
Queen's Club Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Raducanu E.,Sramkova R.,Raducanu E.,37,41,1389,1288,1.22,4.0,6-4 6-1 ,1,2025,4,101,2.7800000000000002,0,,0.20588235294117652
Queen's Club Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Kessler M.,Zheng Q.,Zheng Q.,42,5,1232,4668,2.8,1.4,3-6 6-4 5-7,0,2025,-37,-3436,-1.4,0,,0.2272727272727273
Rosmalen Grass Court Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Yuan Y.,Birrell K.,Yuan Y.,84,69,786,911,2.4,1.53,6-4 6-3 ,1,2025,-15,-125,-0.8699999999999999,-1,0.0,-0.4444444444444444
Rosmalen Grass Court Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Sun L.,Andreescu B.,Andreescu B.,43,118,1183,610,2.6,1.5,0-6 4-6 ,0,2025,75,573,-1.1,0,,0.2666666666666667
Rosmalen Grass Court Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Li A.,Lamens S.,Lamens S.,53,72,1069,898,1.4,2.8,6-7 6-7 ,0,2025,19,171,1.4,0,,-0.04545454545454547
Rosmalen Grass Court Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Ruse E.G.,Branstine C.,Ruse E.G.,80,231,848,316,1.44,2.8,6-4 6-3 ,1,2025,151,532,1.3599999999999999,0,,-0.6666666666666667
Queen's Club Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Watson H.,Rybakina E.,Rybakina E.,164,11,447,3358,7.5,1.08,4-6 2-6 ,0,2025,-153,-2911,-6.42,-1,0.0,-0.27
Queen's Club Championships,2025-06-12,Outdoor,Grass,2nd Round,3,Shnaider D.,Boulter K.,Shnaider D.,12,34,3168,1516,1.57,2.4,2-6 6-3 6-2,1,2025,22,1652,0.8299999999999998,1,1.0,0.03950103950103956
Queen's Club Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Keys M.,Shnaider D.,Keys M.,8,12,4484,3168,1.4,3.0,2-6 6-3 6-4,1,2025,4,1316,1.6,1,1.0,0.04761904761904767
Queen's Club Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Rybakina E.,Maria T.,Maria T.,11,86,3358,764,1.07,7.5,4-6 6-7 ,0,2025,75,2594,6.43,1,1.0,0.2312599681020734
Queen's Club Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Zheng Q.,Raducanu E.,Zheng Q.,5,37,4668,1389,2.25,1.67,6-2 6-4 ,1,2025,32,3279,-0.5800000000000001,0,,-0.3888888888888889
Queen's Club Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Navarro E.,Anisimova A.,Anisimova A.,10,15,3649,2804,2.7,1.45,3-6 3-6 ,0,2025,5,845,-1.2500000000000002,-3,0.0,-0.023809523809523725
Rosmalen Grass Court Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Kudermetova V.,Alexandrova E.,Alexandrova E.,39,19,1307,2378,2.6,1.45,7-5 4-6 2-6,0,2025,-20,-1071,-1.1500000000000001,-3,0.0,-0.17211328976034856
Rosmalen Grass Court Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Ruse E.G.,Andreescu B.,Ruse E.G.,80,118,848,610,2.5,1.53,6-2 6-4 ,1,2025,38,238,-0.97,0,,-0.15207373271889407
Rosmalen Grass Court Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Lamens S.,Cocciaretto E.,Cocciaretto E.,72,123,898,598,2.38,1.6,2-6 6-7 ,0,2025,51,300,-0.7799999999999998,0,,-0.06666666666666665
Rosmalen Grass Court Championships,2025-06-13,Outdoor,Grass,Quarterfinals,3,Mertens E.,Yuan Y.,Mertens E.,25,84,1746,786,1.18,4.75,6-0 6-4 ,1,2025,59,960,3.5700000000000003,-1,0.0,0.22380952380952385
Rosmalen Grass Court Championships,2025-06-14,Outdoor,Grass,Semifinals,3,Ruse E.G.,Cocciaretto E.,Ruse E.G.,80,123,848,598,1.5,2.6,2-6 6-4 6-3,1,2025,43,250,1.1,0,,-0.1923076923076923
Rosmalen Grass Court Championships,2025-06-14,Outdoor,Grass,Semifinals,3,Alexandrova E.,Mertens E.,Mertens E.,19,25,2378,1746,1.67,2.2,6-2 6-7 4-6,0,2025,6,632,0.5300000000000002,1,1.0,0.22597402597402605
Queen's Club Championships,2025-06-14,Outdoor,Grass,Semifinals,3,Maria T.,Keys M.,Maria T.,86,8,764,4484,5.0,1.17,6-3 7-6 ,1,2025,-78,-3720,-3.83,0,,-0.2899999999999999
Queen's Club Championships,2025-06-14,Outdoor,Grass,Semifinals,3,Zheng Q.,Anisimova A.,Anisimova A.,5,15,4668,2804,2.05,1.8,2-6 6-4 4-6,0,2025,10,1864,-0.24999999999999978,2,1.0,-0.30288461538461536
Rosmalen Grass Court Championships,2025-06-15,Outdoor,Grass,The Final,3,Ruse E.G.,Mertens E.,Mertens E.,80,25,848,1746,2.75,1.44,3-6 6-7 ,0,2025,-55,-898,-1.31,-2,0.0,-0.009661835748792202
Queen's Club Championships,2025-06-15,Outdoor,Grass,The Final,3,Maria T.,Anisimova A.,Maria T.,86,15,764,2804,3.2,1.36,6-3 6-4 ,1,2025,-71,-2040,-1.84,0,,-0.13445378151260512
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Klugman H.,Putintseva Y.,Putintseva Y.,577,27,76,1675,6.0,1.13,2-6 2-6 ,0,2025,-550,-1599,-4.87,0,,0.0
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Fernandez L.A.,Lamens S.,Fernandez L.A.,30,70,1615,922,1.33,3.4,6-3 4-6 7-5,1,2025,40,693,2.07,0,,0.05555555555555558
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Danilovic O.,Yastremska D.,Yastremska D.,37,46,1358,1159,2.1,1.75,4-6 6-7 ,0,2025,9,199,-0.3500000000000001,0,,-0.45454545454545453
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Ruzic A.,Bronzetti L.,Ruzic A.,98,59,717,1019,2.1,1.67,6-0 6-4 ,1,2025,-39,-302,-0.43000000000000016,-1,0.0,0.0
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Rakhimova K.,Blinkova A.,Blinkova A.,87,71,786,907,2.8,1.45,2-6 3-6 ,0,2025,-16,-121,-1.3499999999999999,-1,0.0,-0.19047619047619052
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Zhu L.,Sasnovich A.,Zhu L.,309,108,221,683,3.6,1.3,6-4 6-1 ,1,2025,-201,-462,-2.3,0,,0.0039215686274509665
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Tauson C.,Birrell K.,Tauson C.,23,79,1988,869,1.57,2.38,7-5 6-2 ,1,2025,56,1119,0.8099999999999998,0,,-0.5714285714285714
Nottingham Open,2025-06-16,Outdoor,Grass,1st Round,3,Todoni A.,Noskova L.,Noskova L.,90,32,760,1568,2.5,1.5,4-6 6-3 6-7,0,2025,-58,-808,-1.0,-1,0.0,0.09999999999999998
German Open,2025-06-16,Outdoor,Grass,1st Round,3,Tomova V.,Siniakova K.,Siniakova K.,83,74,826,890,3.75,1.25,1-6 2-6 ,0,2025,-9,-64,-2.5,-1,0.0,-0.21786492374727673
German Open,2025-06-16,Outdoor,Grass,1st Round,3,Navarro E.,Kostyuk M.,Navarro E.,9,26,3697,1736,1.91,1.87,6-2 6-3 ,1,2025,17,1961,-0.039999999999999813,2,1.0,0.15555555555555556
German Open,2025-06-16,Outdoor,Grass,1st Round,3,Dolehide C.,Jabeur O.,Jabeur O.,64,61,978,1009,3.1,1.36,6-7 1-6 ,0,2025,-3,-31,-1.74,-1,0.0,-0.5191637630662022
German Open,2025-06-16,Outdoor,Grass,1st Round,3,Masarova R.,Kenin S.,Masarova R.,112,29,656,1618,2.63,1.45,6-3 6-2 ,1,2025,-83,-962,-1.18,0,,-0.09523809523809523
German Open,2025-06-16,Outdoor,Grass,1st Round,3,Andreeva M.,Frech M.,Frech M.,7,25,4636,1771,1.18,5.0,6-2 5-7 0-6,0,2025,18,2865,3.8200000000000003,2,1.0,-0.05454545454545451
German Open,2025-06-16,Outdoor,Grass,1st Round,3,Badosa P.,Lys E.,Badosa P.,10,62,3684,1008,1.3,3.6,6-1 6-3 ,1,2025,52,2676,2.3,0,,0.6666666666666666
German Open,2025-06-17,Outdoor,Grass,1st Round,3,Keys M.,Vondrousova M.,Vondrousova M.,6,164,4669,443,1.36,3.2,5-7 6-7 ,0,2025,158,4226,1.84,1,1.0,0.14102564102564108
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Eala A.,Linette M.,Linette M.,77,31,884,1581,2.0,1.8,4-6 3-6 ,0,2025,-46,-697,-0.19999999999999996,-1,0.0,0.0
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Jones F.,Dart H.,Jones F.,132,118,558,622,2.0,1.83,7-5 6-4 ,1,2025,-14,-64,-0.16999999999999993,0,,-0.24369747899159666
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Jeanjean L.,Kartal S.,Kartal S.,94,50,730,1138,3.2,1.36,3-6 4-6 ,0,2025,-44,-408,-1.84,0,,-0.3
German Open,2025-06-17,Outdoor,Grass,1st Round,3,Samsonova L.,Osaka N.,Samsonova L.,20,57,2141,1034,1.8,1.95,3-6 7-6 6-4,1,2025,37,1107,0.1499999999999999,-1,0.0,0.15625
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Sramkova R.,Siegemund L.,Sramkova R.,38,106,1333,687,1.67,2.2,7-6 4-6 7-6,1,2025,68,646,0.5300000000000002,2,1.0,-0.09523809523809523
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Boulter K.,Sun L.,Boulter K.,39,44,1326,1201,1.33,3.4,6-2 6-2 ,1,2025,5,125,2.07,0,,-0.003759398496240629
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Starodubtseva Y.,Bucsa C.,Bucsa C.,68,107,924,683,1.91,1.9,3-6 3-6 ,0,2025,39,241,-0.010000000000000009,-1,0.0,0.2777777777777778
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Kessler M.,Haddad Maia B.,Kessler M.,42,21,1265,2141,2.0,1.83,7-5 6-7 7-5,1,2025,-21,-876,-0.16999999999999993,1,1.0,-0.37500000000000006
German Open,2025-06-17,Outdoor,Grass,1st Round,3,Rybakina E.,Krueger A.,Rybakina E.,11,33,3456,1549,1.25,4.0,6-3 7-6 ,1,2025,22,1907,2.75,-1,0.0,0.23529411764705888
German Open,2025-06-17,Outdoor,Grass,1st Round,3,Kasatkina D.,Wang Xin.,Wang Xin.,16,49,2801,1145,1.5,2.6,3-6 2-6 ,0,2025,33,1656,1.1,0,1.0,0.319327731092437
German Open,2025-06-17,Outdoor,Grass,1st Round,3,Anisimova A.,Andreescu B.,Anisimova A.,13,148,3119,501,1.45,2.6,6-4 6-3 ,1,2025,135,2618,1.1500000000000001,-1,0.0,0.10416666666666663
Nottingham Open,2025-06-17,Outdoor,Grass,1st Round,3,Volynets K.,Xu M.,Xu M.,96,350,724,178,1.33,3.1,3-6 3-6 ,0,2025,254,546,1.77,0,,0.0
German Open,2025-06-17,Outdoor,Grass,1st Round,3,Vekic D.,Shnaider D.,Shnaider D.,22,12,2137,3216,2.4,1.53,2-6 4-6 ,0,2025,-10,-1079,-0.8699999999999999,0,1.0,-0.10175438596491226
Nottingham Open,2025-06-18,Outdoor,Grass,2nd Round,3,Sramkova R.,Putintseva Y.,Sramkova R.,38,27,1333,1675,2.4,1.53,6-1 4-6 6-4,1,2025,-11,-342,-0.8699999999999999,1,1.0,-0.1470588235294118
Nottingham Open,2025-06-18,Outdoor,Grass,2nd Round,3,Jones F.,Noskova L.,Noskova L.,132,32,558,1568,3.2,1.36,1-6 3-6 ,0,2025,-100,-1010,-1.84,0,,-0.07954545454545453
Nottingham Open,2025-06-18,Outdoor,Grass,2nd Round,3,Fernandez L.A.,Bucsa C.,Fernandez L.A.,30,107,1615,683,1.44,2.7,6-3 6-4 ,1,2025,77,932,1.2600000000000002,1,1.0,0.27894736842105267
Nottingham Open,2025-06-18,Outdoor,Grass,2nd Round,3,Ruzic A.,Yastremska D.,Yastremska D.,98,46,717,1159,2.9,1.4,2-6 6-2 4-6,0,2025,-52,-442,-1.5,-1,0.0,0.5
German Open,2025-06-18,Outdoor,Grass,2nd Round,3,Pegula J.,Samsonova L.,Samsonova L.,3,20,6483,2141,1.67,2.25,7-6 5-7 6-7,0,2025,17,4342,0.5800000000000001,2,1.0,-0.012820512820512775
German Open,2025-06-18,Outdoor,Grass,2nd Round,3,Jabeur O.,Paolini J.,Jabeur O.,61,5,1009,4805,2.4,1.57,6-1 6-3 ,1,2025,-56,-3796,-0.8299999999999998,0,0.0,0.34798534798534797
German Open,2025-06-18,Outdoor,Grass,2nd Round,3,Navarro E.,Badosa P.,Badosa P.,9,10,3697,3684,2.2,1.67,6-7 3-6 ,0,2025,1,13,-0.5300000000000002,0,1.0,-0.05921052631578949
Nottingham Open,2025-06-19,Outdoor,Grass,2nd Round,3,Tauson C.,Blinkova A.,Tauson C.,23,71,1988,907,1.5,2.6,6-4 6-4 ,1,2025,48,1081,1.1,0,1.0,-0.3454545454545454
Nottingham Open,2025-06-19,Outdoor,Grass,2nd Round,3,Kartal S.,Boulter K.,Boulter K.,50,39,1138,1326,2.38,1.6,4-6 6-1 5-7,0,2025,-11,-188,-0.7799999999999998,0,,-0.3543123543123543
Nottingham Open,2025-06-19,Outdoor,Grass,2nd Round,3,Linette M.,Xu M.,Linette M.,31,350,1581,178,1.25,3.75,7-5 6-1 ,1,2025,319,1403,2.5,0,,-0.5
German Open,2025-06-19,Outdoor,Grass,2nd Round,3,Anisimova A.,Frech M.,Anisimova A.,13,25,3119,1771,1.25,4.0,6-2 4-6 6-3,1,2025,12,1348,2.75,0,,0.20594965675057209
German Open,2025-06-19,Outdoor,Grass,2nd Round,3,Gauff C.,Wang Xin.,Wang Xin.,2,49,8083,1145,1.17,4.75,3-6 3-6 ,0,2025,47,6938,3.58,1,1.0,0.25384615384615383
German Open,2025-06-19,Outdoor,Grass,2nd Round,3,Rybakina E.,Siniakova K.,Rybakina E.,11,74,3456,890,1.29,3.75,6-4 7-6 ,1,2025,63,2566,2.46,1,0.0,0.09999999999999998
German Open,2025-06-19,Outdoor,Grass,2nd Round,3,Masarova R.,Sabalenka A.,Sabalenka A.,112,1,656,11553,5.5,1.15,2-6 6-7 ,0,2025,-111,-10897,-4.35,0,,-0.31999999999999995
German Open,2025-06-19,Outdoor,Grass,2nd Round,3,Vondrousova M.,Shnaider D.,Vondrousova M.,164,12,443,3216,2.2,1.7,6-3 6-7 6-3,1,2025,-152,-2773,-0.5000000000000002,0,,-0.0625
Nottingham Open,2025-06-19,Outdoor,Grass,2nd Round,3,Zhu L.,Kessler M.,Kessler M.,309,42,221,1265,3.4,1.33,1-6 4-6 ,0,2025,-267,-1044,-2.07,0,,0.0
Nottingham Open,2025-06-20,Outdoor,Grass,Quarterfinals,3,Fernandez L.A.,Yastremska D.,Yastremska D.,30,46,1615,1159,1.67,2.2,3-6 6-7 ,0,2025,16,456,0.5300000000000002,0,,0.06153846153846154
Nottingham Open,2025-06-20,Outdoor,Grass,Quarterfinals,3,Sramkova R.,Noskova L.,Sramkova R.,38,32,1333,1568,2.9,1.36,3-6 6-4 6-4,1,2025,-6,-235,-1.5399999999999998,0,,0.09999999999999998
Nottingham Open,2025-06-20,Outdoor,Grass,Quarterfinals,3,Boulter K.,Kessler M.,Kessler M.,39,42,1326,1265,1.8,1.95,3-6 6-3 4-6,0,2025,3,61,0.1499999999999999,0,,0.125
German Open,2025-06-20,Outdoor,Grass,Quarterfinals,3,Jabeur O.,Vondrousova M.,Vondrousova M.,61,164,1009,443,1.91,1.9,4-6 1-6 ,0,2025,103,566,-0.010000000000000009,0,1.0,0.10807113543091651
German Open,2025-06-20,Outdoor,Grass,Quarterfinals,3,Sabalenka A.,Rybakina E.,Sabalenka A.,1,11,11553,3456,1.62,2.3,7-6 3-6 7-6,1,2025,10,8097,0.6799999999999997,1,0.0,-0.019230769230769273
German Open,2025-06-20,Outdoor,Grass,Quarterfinals,3,Anisimova A.,Samsonova L.,Samsonova L.,13,20,3119,2141,2.1,1.7,1-6 1-6 ,0,2025,7,978,-0.40000000000000013,1,0.0,0.0235294117647058
Nottingham Open,2025-06-20,Outdoor,Grass,Quarterfinals,3,Linette M.,Tauson C.,Linette M.,31,23,1581,1988,2.5,1.53,6-2 7-5 ,1,2025,-8,-407,-0.97,-1,0.0,0.1866666666666667
Nottingham Open,2025-06-21,Outdoor,Grass,Semifinals,3,Kessler M.,Sramkova R.,Kessler M.,42,38,1265,1333,1.67,2.2,6-4 6-2 ,1,2025,-4,-68,0.5300000000000002,0,0.0,0.0
Nottingham Open,2025-06-21,Outdoor,Grass,Semifinals,3,Linette M.,Yastremska D.,Yastremska D.,31,46,1581,1159,2.38,1.6,4-6 4-6 ,0,2025,15,422,-0.7799999999999998,-1,0.0,-0.03296703296703296
German Open,2025-06-21,Outdoor,Grass,Semifinals,3,Samsonova L.,Wang Xin.,Wang Xin.,20,49,2141,1145,1.45,2.6,4-6 1-6 ,0,2025,29,996,1.1500000000000001,2,1.0,0.24821428571428572
German Open,2025-06-21,Outdoor,Grass,Semifinals,3,Vondrousova M.,Sabalenka A.,Vondrousova M.,164,1,443,11553,3.0,1.36,6-2 6-4 ,1,2025,-163,-11110,-1.64,-2,1.0,-0.01851851851851849
Nottingham Open,2025-06-22,Outdoor,Grass,The Final,3,Yastremska D.,Kessler M.,Kessler M.,46,42,1159,1265,1.95,1.8,4-6 5-7 ,0,2025,-4,-106,-0.1499999999999999,-1,0.0,-0.11428571428571432
Bad Homburg Open,2025-06-22,Outdoor,Grass,1st Round,3,Sakkari M.,Putintseva Y.,Sakkari M.,85,34,795,1455,2.1,1.7,7-5 7-6 ,1,2025,-51,-660,-0.40000000000000013,1,1.0,-0.05555555555555558
Bad Homburg Open,2025-06-22,Outdoor,Grass,1st Round,3,Kostyuk M.,Navarro E.,Navarro E.,26,10,1736,3697,2.05,1.8,2-6 5-7 ,0,2025,-16,-1961,-0.24999999999999978,-3,0.0,-0.16718266253869973
Bad Homburg Open,2025-06-22,Outdoor,Grass,1st Round,3,Fernandez L.A.,Maria T.,Fernandez L.A.,29,45,1615,1259,1.87,1.87,6-0 7-6 ,1,2025,16,356,0.0,-2,0.0,-0.019480519480519543
Bad Homburg Open,2025-06-22,Outdoor,Grass,1st Round,3,Mertens E.,Svitolina E.,Svitolina E.,24,14,1966,3035,1.9,1.91,5-7 4-6 ,0,2025,-10,-1069,0.010000000000000009,1,1.0,-0.02777777777777779
